fixture_id,team,stat_type,value
1035331,Brentford,Ball Possession,60%
1035331,Brentford,Yellow Cards,1
1035331,Brentford,Red Cards,
1035331,Brentford,Goalkeeper Saves,3
1035331,Brentford,Total passes,489
1035331,Brentford,Passes accurate,384
1035331,Brentford,Passes %,79%
1035331,Brentford,expected_goals,0.66
1035324,Aston Villa,Shots on Goal,3
1035324,Aston Villa,Shots off Goal,2
1035324,Aston Villa,Total Shots,10
1035324,Aston Villa,Blocked Shots,5
1035324,Aston Villa,Shots insidebox,5
1035324,Aston Villa,Shots outsidebox,5
1035324,Aston Villa,Fouls,16
1035324,Aston Villa,Corner Kicks,3
1035324,Aston Villa,Offsides,1
1035324,Aston Villa,Ball Possession,39%
1035324,Aston Villa,Yellow Cards,4
1035324,Aston Villa,Red Cards,
1035324,Aston Villa,Goalkeeper Saves,3
1035324,Aston Villa,Total passes,289
1035324,Aston Villa,Passes accurate,209
1035324,Aston Villa,Passes %,72%
1035324,Aston Villa,expected_goals,0.57
1035324,Arsenal,Shots on Goal,5
1035324,Arsenal,Shots off Goal,4
1035324,Arsenal,Total Shots,12
1035324,Arsenal,Blocked Shots,3
1035324,Arsenal,Shots insidebox,10
1035324,Arsenal,Shots outsidebox,2
1035324,Arsenal,Fouls,11
1035324,Arsenal,Corner Kicks,3
1035324,Arsenal,Offsides,4
1035324,Arsenal,Ball Possession,61%
1035324,Arsenal,Yellow Cards,2
1035324,Arsenal,Red Cards,
1035324,Arsenal,Goalkeeper Saves,2
1035324,Arsenal,Total passes,462
1035324,Arsenal,Passes accurate,388
1035324,Arsenal,Passes %,84%
1035324,Arsenal,expected_goals,1.40
1035328,Fulham,Shots on Goal,8
1035328,Fulham,Shots off Goal,5
1035328,Fulham,Total Shots,14
1035328,Fulham,Blocked Shots,1
1035328,Fulham,Shots insidebox,9
1035328,Fulham,Shots outsidebox,5
1035328,Fulham,Fouls,5
1035328,Fulham,Corner Kicks,3
1035328,Fulham,Offsides,
1035328,Fulham,Ball Possession,63%
1035328,Fulham,Yellow Cards,2
1035328,Fulham,Red Cards,
1035328,Fulham,Goalkeeper Saves,5
1035328,Fulham,Total passes,762
1035328,Fulham,Passes accurate,680
1035328,Fulham,Passes %,89%
1035328,Fulham,expected_goals,2.37
1035328,West Ham,Shots on Goal,5
1035328,West Ham,Shots off Goal,3
1035328,West Ham,Total Shots,9
1035328,West Ham,Blocked Shots,1
1035328,West Ham,Shots insidebox,5
1035328,West Ham,Shots outsidebox,4
1035328,West Ham,Fouls,10
1035328,West Ham,Corner Kicks,6
1035328,West Ham,Offsides,
1035328,West Ham,Ball Possession,37%
1035328,West Ham,Yellow Cards,1
1035328,West Ham,Red Cards,
1035328,West Ham,Goalkeeper Saves,3
1035328,West Ham,Total passes,430
1035328,West Ham,Passes accurate,360
1035328,West Ham,Passes %,84%
1035328,West Ham,expected_goals,1.34
1035327,Everton,Shots on Goal,5
1035327,Everton,Shots off Goal,2
1035327,Everton,Total Shots,9
1035327,Everton,Blocked Shots,2
1035327,Everton,Shots insidebox,6
1035327,Everton,Shots outsidebox,3
1035327,Everton,Fouls,12
1035327,Everton,Corner Kicks,4
1035327,Everton,Offsides,2
1035327,Everton,Ball Possession,28%
1035327,Everton,Yellow Cards,2
1035327,Everton,Red Cards,
1035327,Everton,Goalkeeper Saves,4
1035327,Everton,Total passes,259
1035327,Everton,Passes accurate,166
1035327,Everton,Passes %,64%
1035327,Everton,expected_goals,1.22
1035327,Chelsea,Shots on Goal,4
1035327,Chelsea,Shots off Goal,6
1035327,Chelsea,Total Shots,16
1035327,Chelsea,Blocked Shots,6
1035327,Chelsea,Shots insidebox,7
1035327,Chelsea,Shots outsidebox,9
1035327,Chelsea,Fouls,12
1035327,Chelsea,Corner Kicks,8
1035327,Chelsea,Offsides,1
1035327,Chelsea,Ball Possession,72%
1035327,Chelsea,Yellow Cards,2
1035327,Chelsea,Red Cards,
1035327,Chelsea,Goalkeeper Saves,3
1035327,Chelsea,Total passes,703
1035327,Chelsea,Passes accurate,610
1035327,Chelsea,Passes %,87%
1035327,Chelsea,expected_goals,0.95
1035329,Luton,Shots on Goal,2
1035329,Luton,Shots off Goal,2
1035329,Luton,Total Shots,4
1035329,Luton,Blocked Shots,0
1035329,Luton,Shots insidebox,2
1035329,Luton,Shots outsidebox,2
1035329,Luton,Fouls,16
1035329,Luton,Corner Kicks,6
1035329,Luton,Offsides,1
1035329,Luton,Ball Possession,35%
1035329,Luton,Yellow Cards,2
1035329,Luton,Red Cards,
1035329,Luton,Goalkeeper Saves,4
1035329,Luton,Total passes,302
1035329,Luton,Passes accurate,224
1035329,Luton,Passes %,74%
1035329,Luton,expected_goals,0.33
1035329,Manchester City,Shots on Goal,6
1035329,Manchester City,Shots off Goal,7
1035329,Manchester City,Total Shots,18
1035329,Manchester City,Blocked Shots,5
1035329,Manchester City,Shots insidebox,9
1035329,Manchester City,Shots outsidebox,9
1035329,Manchester City,Fouls,6
1035329,Manchester City,Corner Kicks,3
1035329,Manchester City,Offsides,1
1035329,Manchester City,Ball Possession,65%
1035329,Manchester City,Yellow Cards,1
1035329,Manchester City,Red Cards,
1035329,Manchester City,Goalkeeper Saves,1
1035329,Manchester City,Total passes,594
1035329,Manchester City,Passes accurate,513
1035329,Manchester City,Passes %,86%
1035329,Manchester City,expected_goals,1.61
1035332,Tottenham,Shots on Goal,12
1035332,Tottenham,Shots off Goal,8
1035332,Tottenham,Total Shots,23
1035332,Tottenham,Blocked Shots,3
1035332,Tottenham,Shots insidebox,18
1035332,Tottenham,Shots outsidebox,5
1035332,Tottenham,Fouls,10
1035332,Tottenham,Corner Kicks,3
1035332,Tottenham,Offsides,1
1035332,Tottenham,Ball Possession,56%
1035332,Tottenham,Yellow Cards,1
1035332,Tottenham,Red Cards,
1035332,Tottenham,Goalkeeper Saves,2
1035332,Tottenham,Total passes,536
1035332,Tottenham,Passes accurate,460
1035332,Tottenham,Passes %,86%
1035332,Tottenham,expected_goals,3.81
1035332,Newcastle,Shots on Goal,3
1035332,Newcastle,Shots off Goal,4
1035332,Newcastle,Total Shots,9
1035332,Newcastle,Blocked Shots,2
1035332,Newcastle,Shots insidebox,6
1035332,Newcastle,Shots outsidebox,3
1035332,Newcastle,Fouls,12
1035332,Newcastle,Corner Kicks,6
1035332,Newcastle,Offsides,3
1035332,Newcastle,Ball Possession,44%
1035332,Newcastle,Yellow Cards,3
1035332,Newcastle,Red Cards,
1035332,Newcastle,Goalkeeper Saves,7
1035332,Newcastle,Total passes,409
1035332,Newcastle,Passes accurate,343
1035332,Newcastle,Passes %,84%
1035332,Newcastle,expected_goals,1.69
1035342,Nottingham Forest,Shots on Goal,1
1035342,Nottingham Forest,Shots off Goal,8
1035342,Nottingham Forest,Total Shots,15
1035342,Nottingham Forest,Blocked Shots,6
1035342,Nottingham Forest,Shots insidebox,10
1035342,Nottingham Forest,Shots outsidebox,5
1035342,Nottingham Forest,Fouls,16
1035342,Nottingham Forest,Corner Kicks,6
1035342,Nottingham Forest,Offsides,5
1035342,Nottingham Forest,Ball Possession,33%
1035342,Nottingham Forest,Yellow Cards,2
1035342,Nottingham Forest,Red Cards,0
1035342,Nottingham Forest,Goalkeeper Saves,4
1035342,Nottingham Forest,Total passes,244
1035342,Nottingham Forest,Passes accurate,179
1035342,Nottingham Forest,Passes %,73%
1035342,Nottingham Forest,expected_goals,1.35
1035342,Tottenham,Shots on Goal,6
1035342,Tottenham,Shots off Goal,2
1035342,Tottenham,Total Shots,12
1035342,Tottenham,Blocked Shots,4
1035342,Tottenham,Shots insidebox,11
1035342,Tottenham,Shots outsidebox,1
1035342,Tottenham,Fouls,11
1035342,Tottenham,Corner Kicks,4
1035342,Tottenham,Offsides,0
1035342,Tottenham,Ball Possession,67%
1035342,Tottenham,Yellow Cards,4
1035342,Tottenham,Red Cards,1
1035342,Tottenham,Goalkeeper Saves,1
1035342,Tottenham,Total passes,547
1035342,Tottenham,Passes accurate,486
1035342,Tottenham,Passes %,89%
1035342,Tottenham,expected_goals,1.57
1035372,West Ham,Shots on Goal,2
1035372,West Ham,Shots off Goal,4
1035372,West Ham,Total Shots,6
1035372,West Ham,Blocked Shots,0
1035372,West Ham,Shots insidebox,4
1035372,West Ham,Shots outsidebox,2
1035372,West Ham,Fouls,4
1035372,West Ham,Corner Kicks,2
1035372,West Ham,Offsides,3
1035372,West Ham,Ball Possession,31%
1035372,West Ham,Yellow Cards,1
1035372,West Ham,Red Cards,
1035372,West Ham,Goalkeeper Saves,8
1035372,West Ham,Total passes,382
1035372,West Ham,Passes accurate,311
1035372,West Ham,Passes %,81%
1035372,West Ham,expected_goals,0.68
1035372,Brighton,Shots on Goal,8
1035372,Brighton,Shots off Goal,9
1035372,Brighton,Total Shots,22
1035372,Brighton,Blocked Shots,5
1035372,Brighton,Shots insidebox,17
1035372,Brighton,Shots outsidebox,5
1035372,Brighton,Fouls,6
1035372,Brighton,Corner Kicks,0
1035372,Brighton,Offsides,1
1035372,Brighton,Ball Possession,69%
1035372,Brighton,Yellow Cards,0
1035372,Brighton,Red Cards,
1035372,Brighton,Goalkeeper Saves,2
1035372,Brighton,Total passes,865
1035372,Brighton,Passes accurate,799
1035372,Brighton,Passes %,92%
1035372,Brighton,expected_goals,2.38
1035378,Burnley,Shots on Goal,7
1035378,Burnley,Shots off Goal,6
1035378,Burnley,Total Shots,13
1035378,Burnley,Blocked Shots,0
1035378,Burnley,Shots insidebox,7
1035378,Burnley,Shots outsidebox,6
1035378,Burnley,Fouls,7
1035378,Burnley,Corner Kicks,2
1035378,Burnley,Offsides,1
1035378,Burnley,Ball Possession,39%
1035378,Burnley,Yellow Cards,1
1035378,Burnley,Red Cards,
1035378,Burnley,Goalkeeper Saves,4
1035378,Burnley,Total passes,342
1035378,Burnley,Passes accurate,240
1035378,Burnley,Passes %,70%
1035378,Burnley,expected_goals,1.10
1035378,Luton,Shots on Goal,5
1035378,Luton,Shots off Goal,3
1035378,Luton,Total Shots,14
1035378,Luton,Blocked Shots,6
1035378,Luton,Shots insidebox,8
1035378,Luton,Shots outsidebox,6
1035378,Luton,Fouls,12
1035378,Luton,Corner Kicks,8
1035378,Luton,Offsides,4
1035378,Luton,Ball Possession,61%
1035378,Luton,Yellow Cards,0
1035378,Luton,Red Cards,
1035378,Luton,Goalkeeper Saves,7
1035378,Luton,Total passes,542
1035378,Luton,Passes accurate,439
1035378,Luton,Passes %,81%
1035378,Luton,expected_goals,0.95
1035379,Chelsea,Shots on Goal,3
1035379,Chelsea,Shots off Goal,9
1035379,Chelsea,Total Shots,17
1035379,Chelsea,Blocked Shots,5
1035379,Chelsea,Shots insidebox,12
1035379,Chelsea,Shots outsidebox,5
1035379,Chelsea,Fouls,13
1035379,Chelsea,Corner Kicks,6
1035379,Chelsea,Offsides,4
1035379,Chelsea,Ball Possession,55%
1035379,Chelsea,Yellow Cards,5
1035379,Chelsea,Red Cards,
1035379,Chelsea,Goalkeeper Saves,4
1035379,Chelsea,Total passes,524
1035379,Chelsea,Passes accurate,442
1035379,Chelsea,Passes %,84%
1035379,Chelsea,expected_goals,2.19
1035379,Fulham,Shots on Goal,4
1035379,Fulham,Shots off Goal,6
1035379,Fulham,Total Shots,14
1035379,Fulham,Blocked Shots,4
1035379,Fulham,Shots insidebox,8
1035379,Fulham,Shots outsidebox,6
1035379,Fulham,Fouls,9
1035379,Fulham,Corner Kicks,4
1035379,Fulham,Offsides,0
1035379,Fulham,Ball Possession,45%
1035379,Fulham,Yellow Cards,1
1035379,Fulham,Red Cards,
1035379,Fulham,Goalkeeper Saves,2
1035379,Fulham,Total passes,423
1035379,Fulham,Passes accurate,330
1035379,Fulham,Passes %,78%
1035379,Fulham,expected_goals,0.86
1035382,Newcastle,Shots on Goal,5
1035382,Newcastle,Shots off Goal,2
1035382,Newcastle,Total Shots,12
1035382,Newcastle,Blocked Shots,5
1035382,Newcastle,Shots insidebox,10
1035382,Newcastle,Shots outsidebox,2
1035382,Newcastle,Fouls,7
1035382,Newcastle,Corner Kicks,3
1035382,Newcastle,Offsides,8
1035382,Newcastle,Ball Possession,27%
1035382,Newcastle,Yellow Cards,1
1035382,Newcastle,Red Cards,
1035382,Newcastle,Goalkeeper Saves,8
1035382,Newcastle,Total passes,277
1035382,Newcastle,Passes accurate,203
1035382,Newcastle,Passes %,73%
1035382,Newcastle,expected_goals,1.30
1035382,Manchester City,Shots on Goal,11
1035382,Manchester City,Shots off Goal,7
1035382,Manchester City,Total Shots,27
1035382,Manchester City,Blocked Shots,9
1035382,Manchester City,Shots insidebox,15
1035382,Manchester City,Shots outsidebox,12
1035382,Manchester City,Fouls,7
1035382,Manchester City,Corner Kicks,13
1035382,Manchester City,Offsides,1
1035382,Manchester City,Ball Possession,73%
1035382,Manchester City,Yellow Cards,2
1035382,Manchester City,Red Cards,
1035382,Manchester City,Goalkeeper Saves,3
1035382,Manchester City,Total passes,747
1035382,Manchester City,Passes accurate,677
1035382,Manchester City,Passes %,91%
1035382,Manchester City,expected_goals,3.00
1035380,Everton,Shots on Goal,2
1035380,Everton,Shots off Goal,5
1035380,Everton,Total Shots,10
1035380,Everton,Blocked Shots,3
1035380,Everton,Shots insidebox,7
1035380,Everton,Shots outsidebox,3
1035380,Everton,Fouls,13
1035380,Everton,Corner Kicks,4
1035380,Everton,Offsides,5
1035380,Everton,Ball Possession,31%
1035380,Everton,Yellow Cards,1
1035380,Everton,Red Cards,
1035380,Everton,Goalkeeper Saves,4
1035380,Everton,Total passes,236
1035380,Everton,Passes accurate,149
1035380,Everton,Passes %,63%
1035380,Everton,expected_goals,1.20
1035380,Aston Villa,Shots on Goal,5
1035380,Aston Villa,Shots off Goal,7
1035380,Aston Villa,Total Shots,16
1035380,Aston Villa,Blocked Shots,4
1035380,Aston Villa,Shots insidebox,12
1035380,Aston Villa,Shots outsidebox,4
1035380,Aston Villa,Fouls,14
1035380,Aston Villa,Corner Kicks,5
1035380,Aston Villa,Offsides,1
1035380,Aston Villa,Ball Possession,69%
1035380,Aston Villa,Yellow Cards,4
1035380,Aston Villa,Red Cards,
1035380,Aston Villa,Goalkeeper Saves,2
1035380,Aston Villa,Total passes,530
1035380,Aston Villa,Passes accurate,454
1035380,Aston Villa,Passes %,86%
1035380,Aston Villa,expected_goals,1.26
1035381,Manchester United,Shots on Goal,2
1035381,Manchester United,Shots off Goal,4
1035381,Manchester United,Total Shots,9
1035381,Manchester United,Blocked Shots,3
1035381,Manchester United,Shots insidebox,6
1035381,Manchester United,Shots outsidebox,3
1035381,Manchester United,Fouls,8
1035381,Manchester United,Corner Kicks,8
1035381,Manchester United,Offsides,3
1035381,Manchester United,Ball Possession,36%
1035381,Manchester United,Yellow Cards,2
1035381,Manchester United,Red Cards,
1035381,Manchester United,Goalkeeper Saves,3
1035381,Manchester United,Total passes,313
1035381,Manchester United,Passes accurate,237
1035381,Manchester United,Passes %,76%
1035381,Manchester United,expected_goals,0.75
1035381,Tottenham,Shots on Goal,6
1035381,Tottenham,Shots off Goal,6
1035381,Tottenham,Total Shots,16
1035381,Tottenham,Blocked Shots,4
1035381,Tottenham,Shots insidebox,12
1035381,Tottenham,Shots outsidebox,4
1035381,Tottenham,Fouls,5
1035381,Tottenham,Corner Kicks,13
1035381,Tottenham,Offsides,4
1035381,Tottenham,Ball Possession,64%
1035381,Tottenham,Yellow Cards,1
1035381,Tottenham,Red Cards,
1035381,Tottenham,Goalkeeper Saves,0
1035381,Tottenham,Total passes,555
1035381,Tottenham,Passes accurate,497
1035381,Tottenham,Passes %,90%
1035381,Tottenham,expected_goals,1.23
1035375,Arsenal,Shots on Goal,6
1035375,Arsenal,Shots off Goal,8
1035375,Arsenal,Total Shots,21
1035375,Arsenal,Blocked Shots,7
1035375,Arsenal,Shots insidebox,13
1035375,Arsenal,Shots outsidebox,8
1035375,Arsenal,Fouls,8
1035375,Arsenal,Corner Kicks,6
1035375,Arsenal,Offsides,5
1035375,Arsenal,Ball Possession,61%
1035375,Arsenal,Yellow Cards,
1035375,Arsenal,Red Cards,
1035375,Arsenal,Goalkeeper Saves,5
1035375,Arsenal,Total passes,561
1035375,Arsenal,Passes accurate,487
1035375,Arsenal,Passes %,87%
1035375,Arsenal,expected_goals,3.21
1035375,Crystal Palace,Shots on Goal,5
1035375,Crystal Palace,Shots off Goal,5
1035375,Crystal Palace,Total Shots,12
1035375,Crystal Palace,Blocked Shots,2
1035375,Crystal Palace,Shots insidebox,3
1035375,Crystal Palace,Shots outsidebox,9
1035375,Crystal Palace,Fouls,12
1035375,Crystal Palace,Corner Kicks,7
1035375,Crystal Palace,Offsides,2
1035375,Crystal Palace,Ball Possession,39%
1035375,Crystal Palace,Yellow Cards,
1035375,Crystal Palace,Red Cards,
1035375,Crystal Palace,Goalkeeper Saves,2
1035375,Crystal Palace,Total passes,362
1035375,Crystal Palace,Passes accurate,284
1035375,Crystal Palace,Passes %,78%
1035375,Crystal Palace,expected_goals,0.35
1035376,Brentford,Shots on Goal,5
1035376,Brentford,Shots off Goal,3
1035376,Brentford,Total Shots,11
1035376,Brentford,Blocked Shots,3
1035376,Brentford,Shots insidebox,8
1035376,Brentford,Shots outsidebox,3
1035376,Brentford,Fouls,10
1035376,Brentford,Corner Kicks,6
1035376,Brentford,Offsides,0
1035376,Brentford,Ball Possession,48%
1035376,Brentford,Yellow Cards,1
1035376,Brentford,Red Cards,
1035376,Brentford,Goalkeeper Saves,1
1035376,Brentford,Total passes,456
1035376,Brentford,Passes accurate,342
1035376,Brentford,Passes %,75%
1035376,Brentford,expected_goals,1.20
1035376,Nottingham Forest,Shots on Goal,3
1035376,Nottingham Forest,Shots off Goal,5
1035376,Nottingham Forest,Total Shots,12
1035376,Nottingham Forest,Blocked Shots,4
1035376,Nottingham Forest,Shots insidebox,6
1035376,Nottingham Forest,Shots outsidebox,6
1035376,Nottingham Forest,Fouls,14
1035376,Nottingham Forest,Corner Kicks,4
1035376,Nottingham Forest,Offsides,2
1035376,Nottingham Forest,Ball Possession,52%
1035376,Nottingham Forest,Yellow Cards,3
1035376,Nottingham Forest,Red Cards,
1035376,Nottingham Forest,Goalkeeper Saves,2
1035376,Nottingham Forest,Total passes,496
1035376,Nottingham Forest,Passes accurate,400
1035376,Nottingham Forest,Passes %,81%
1035376,Nottingham Forest,expected_goals,1.22
1035383,Sheffield Utd,Shots on Goal,6
1035383,Sheffield Utd,Shots off Goal,7
1035383,Sheffield Utd,Total Shots,21
1035383,Sheffield Utd,Blocked Shots,8
1035383,Sheffield Utd,Shots insidebox,12
1035383,Sheffield Utd,Shots outsidebox,9
1035383,Sheffield Utd,Fouls,11
1035383,Sheffield Utd,Corner Kicks,4
1035383,Sheffield Utd,Offsides,1
1035383,Sheffield Utd,Ball Possession,57%
1035383,Sheffield Utd,Yellow Cards,3
1035383,Sheffield Utd,Red Cards,1
1035383,Sheffield Utd,Goalkeeper Saves,3
1035383,Sheffield Utd,Total passes,496
1035383,Sheffield Utd,Passes accurate,396
1035383,Sheffield Utd,Passes %,80%
1035383,Sheffield Utd,expected_goals,2.51
1035383,West Ham,Shots on Goal,5
1035383,West Ham,Shots off Goal,5
1035383,West Ham,Total Shots,16
1035383,West Ham,Blocked Shots,6
1035383,West Ham,Shots insidebox,14
1035383,West Ham,Shots outsidebox,2
1035383,West Ham,Fouls,10
1035383,West Ham,Corner Kicks,1
1035383,West Ham,Offsides,2
1035383,West Ham,Ball Possession,43%
1035383,West Ham,Yellow Cards,3
1035383,West Ham,Red Cards,1
1035383,West Ham,Goalkeeper Saves,4
1035383,West Ham,Total passes,370
1035383,West Ham,Passes accurate,273
1035383,West Ham,Passes %,74%
1035383,West Ham,expected_goals,2.34
1035374,Bournemouth,Shots on Goal,1
1035374,Bournemouth,Shots off Goal,4
1035374,Bournemouth,Total Shots,11
1035374,Bournemouth,Blocked Shots,6
1035374,Bournemouth,Shots insidebox,5
1035374,Bournemouth,Shots outsidebox,6
1035374,Bournemouth,Fouls,9
1035374,Bournemouth,Corner Kicks,8
1035374,Bournemouth,Offsides,1
1035374,Bournemouth,Ball Possession,39%
1035374,Bournemouth,Yellow Cards,1
1035374,Bournemouth,Red Cards,
1035374,Bournemouth,Goalkeeper Saves,3
1035374,Bournemouth,Total passes,328
1035374,Bournemouth,Passes accurate,235
1035374,Bournemouth,Passes %,72%
1035374,Bournemouth,expected_goals,1.37
1035374,Liverpool,Shots on Goal,7
1035374,Liverpool,Shots off Goal,3
1035374,Liverpool,Total Shots,14
1035374,Liverpool,Blocked Shots,4
1035374,Liverpool,Shots insidebox,8
1035374,Liverpool,Shots outsidebox,6
1035374,Liverpool,Fouls,12
1035374,Liverpool,Corner Kicks,5
1035374,Liverpool,Offsides,0
1035374,Liverpool,Ball Possession,61%
1035374,Liverpool,Yellow Cards,2
1035374,Liverpool,Red Cards,
1035374,Liverpool,Goalkeeper Saves,1
1035374,Liverpool,Total passes,526
1035374,Liverpool,Passes accurate,439
1035374,Liverpool,Passes %,83%
1035374,Liverpool,expected_goals,1.57
1035421,Nottingham Forest,Shots on Goal,8
1035421,Nottingham Forest,Shots off Goal,7
1035421,Nottingham Forest,Total Shots,19
1035421,Nottingham Forest,Blocked Shots,4
1035421,Nottingham Forest,Shots insidebox,13
1035421,Nottingham Forest,Shots outsidebox,6
1035421,Nottingham Forest,Fouls,13
1035421,Nottingham Forest,Corner Kicks,5
1035421,Nottingham Forest,Offsides,1
1035421,Nottingham Forest,Ball Possession,48%
1035421,Nottingham Forest,Yellow Cards,4
1035421,Nottingham Forest,Red Cards,0
1035421,Nottingham Forest,Goalkeeper Saves,3
1035421,Nottingham Forest,Total passes,406
1035421,Nottingham Forest,Passes accurate,334
1035421,Nottingham Forest,Passes %,82%
1035421,Nottingham Forest,expected_goals,2.82
1035421,West Ham,Shots on Goal,3
1035421,West Ham,Shots off Goal,2
1035421,West Ham,Total Shots,10
1035421,West Ham,Blocked Shots,5
1035421,West Ham,Shots insidebox,6
1035421,West Ham,Shots outsidebox,4
1035421,West Ham,Fouls,15
1035421,West Ham,Corner Kicks,2
1035421,West Ham,Offsides,1
1035421,West Ham,Ball Possession,52%
1035421,West Ham,Yellow Cards,6
1035421,West Ham,Red Cards,1
1035421,West Ham,Goalkeeper Saves,6
1035421,West Ham,Total passes,430
1035421,West Ham,Passes accurate,355
1035421,West Ham,Passes %,83%
1035421,West Ham,expected_goals,0.50
1035419,Manchester City,Shots on Goal,5
1035419,Manchester City,Shots off Goal,12
1035419,Manchester City,Total Shots,31
1035419,Manchester City,Blocked Shots,14
1035419,Manchester City,Shots insidebox,23
1035419,Manchester City,Shots outsidebox,8
1035419,Manchester City,Fouls,7
1035419,Manchester City,Corner Kicks,12
1035419,Manchester City,Offsides,0
1035419,Manchester City,Ball Possession,70%
1035419,Manchester City,Yellow Cards,1
1035419,Manchester City,Red Cards,
1035419,Manchester City,Goalkeeper Saves,5
1035419,Manchester City,Total passes,711
1035419,Manchester City,Passes accurate,647
1035419,Manchester City,Passes %,91%
1035419,Manchester City,expected_goals,2.69
1035419,Chelsea,Shots on Goal,6
1035419,Chelsea,Shots off Goal,2
1035419,Chelsea,Total Shots,9
1035419,Chelsea,Blocked Shots,1
1035419,Chelsea,Shots insidebox,8
1035419,Chelsea,Shots outsidebox,1
1035419,Chelsea,Fouls,12
1035419,Chelsea,Corner Kicks,1
1035419,Chelsea,Offsides,5
1035419,Chelsea,Ball Possession,30%
1035419,Chelsea,Yellow Cards,3
1035419,Chelsea,Red Cards,
1035419,Chelsea,Goalkeeper Saves,4
1035419,Chelsea,Total passes,307
1035419,Chelsea,Passes accurate,249
1035419,Chelsea,Passes %,81%
1035419,Chelsea,expected_goals,1.44
1035422,Sheffield Utd,Shots on Goal,1
1035422,Sheffield Utd,Shots off Goal,2
1035422,Sheffield Utd,Total Shots,6
1035422,Sheffield Utd,Blocked Shots,3
1035422,Sheffield Utd,Shots insidebox,3
1035422,Sheffield Utd,Shots outsidebox,3
1035422,Sheffield Utd,Fouls,3
1035422,Sheffield Utd,Corner Kicks,5
1035422,Sheffield Utd,Offsides,2
1035422,Sheffield Utd,Ball Possession,21%
1035422,Sheffield Utd,Yellow Cards,1
1035422,Sheffield Utd,Red Cards,1
1035422,Sheffield Utd,Goalkeeper Saves,7
1035422,Sheffield Utd,Total passes,226
1035422,Sheffield Utd,Passes accurate,154
1035422,Sheffield Utd,Passes %,68%
1035422,Sheffield Utd,expected_goals,0.59
1035422,Brighton,Shots on Goal,10
1035422,Brighton,Shots off Goal,5
1035422,Brighton,Total Shots,24
1035422,Brighton,Blocked Shots,9
1035422,Brighton,Shots insidebox,19
1035422,Brighton,Shots outsidebox,5
1035422,Brighton,Fouls,5
1035422,Brighton,Corner Kicks,10
1035422,Brighton,Offsides,2
1035422,Brighton,Ball Possession,79%
1035422,Brighton,Yellow Cards,4
1035422,Brighton,Red Cards,0
1035422,Brighton,Goalkeeper Saves,1
1035422,Brighton,Total passes,871
1035422,Brighton,Passes accurate,819
1035422,Brighton,Passes %,94%
1035422,Brighton,expected_goals,2.90
1035418,Luton,Shots on Goal,4
1035418,Luton,Shots off Goal,10
1035418,Luton,Total Shots,22
1035418,Luton,Blocked Shots,8
1035418,Luton,Shots insidebox,13
1035418,Luton,Shots outsidebox,9
1035418,Luton,Fouls,7
1035418,Luton,Corner Kicks,8
1035418,Luton,Offsides,4
1035418,Luton,Ball Possession,59%
1035418,Luton,Yellow Cards,3
1035418,Luton,Red Cards,
1035418,Luton,Goalkeeper Saves,6
1035418,Luton,Total passes,528
1035418,Luton,Passes accurate,441
1035418,Luton,Passes %,84%
1035418,Luton,expected_goals,1.82
1035418,Manchester United,Shots on Goal,9
1035418,Manchester United,Shots off Goal,5
1035418,Manchester United,Total Shots,21
1035418,Manchester United,Blocked Shots,7
1035418,Manchester United,Shots insidebox,13
1035418,Manchester United,Shots outsidebox,8
1035418,Manchester United,Fouls,21
1035418,Manchester United,Corner Kicks,6
1035418,Manchester United,Offsides,1
1035418,Manchester United,Ball Possession,41%
1035418,Manchester United,Yellow Cards,5
1035418,Manchester United,Red Cards,
1035418,Manchester United,Goalkeeper Saves,3
1035418,Manchester United,Total passes,391
1035418,Manchester United,Passes accurate,299
1035418,Manchester United,Passes %,76%
1035418,Manchester United,expected_goals,2.98
1035416,Everton,Shots on Goal,4
1035416,Everton,Shots off Goal,10
1035416,Everton,Total Shots,19
1035416,Everton,Blocked Shots,5
1035416,Everton,Shots insidebox,12
1035416,Everton,Shots outsidebox,7
1035416,Everton,Fouls,8
1035416,Everton,Corner Kicks,3
1035416,Everton,Offsides,1
1035416,Everton,Ball Possession,63%
1035416,Everton,Yellow Cards,0
1035416,Everton,Red Cards,
1035416,Everton,Goalkeeper Saves,2
1035416,Everton,Total passes,527
1035416,Everton,Passes accurate,423
1035416,Everton,Passes %,80%
1035416,Everton,expected_goals,1.74
1035416,Crystal Palace,Shots on Goal,4
1035416,Crystal Palace,Shots off Goal,3
1035416,Crystal Palace,Total Shots,10
1035416,Crystal Palace,Blocked Shots,3
1035416,Crystal Palace,Shots insidebox,9
1035416,Crystal Palace,Shots outsidebox,1
1035416,Crystal Palace,Fouls,12
1035416,Crystal Palace,Corner Kicks,6
1035416,Crystal Palace,Offsides,2
1035416,Crystal Palace,Ball Possession,37%
1035416,Crystal Palace,Yellow Cards,2
1035416,Crystal Palace,Red Cards,
1035416,Crystal Palace,Goalkeeper Saves,3
1035416,Crystal Palace,Total passes,315
1035416,Crystal Palace,Passes accurate,204
1035416,Crystal Palace,Passes %,65%
1035416,Crystal Palace,expected_goals,0.73
1035349,Manchester City,Shots on Goal,11
1035349,Manchester City,Shots off Goal,9
1035349,Manchester City,Total Shots,25
1035349,Manchester City,Blocked Shots,5
1035349,Manchester City,Shots insidebox,14
